song_id;title;title_with_featured;primary_artist_id;primary_artist_name;url
222957;Mission Impossible Accomplish;Mission Impossible Accomplish (Ft. Junior Bell);25496;Capital STEEZ;https://genius.com/Capital-steez-mission-impossible-accomplish-lyrics
661372;MTV News Interview & Freestyle;MTV News Interview & Freestyle;25496;Capital STEEZ;https://genius.com/Capital-steez-mtv-news-interview-and-freestyle-lyrics
140830;Nappy Hair;Nappy Hair (Ft. CJ Fly);25496;Capital STEEZ;https://genius.com/Capital-steez-nappy-hair-lyrics
104827;Negus;Negus;25496;Capital STEEZ;https://genius.com/Capital-steez-negus-lyrics
288358;Night Vision;Night Vision;25496;Capital STEEZ;https://genius.com/Capital-steez-night-vision-lyrics
682723;Nine More Burgers;Nine More Burgers (Ft. Chuck Strangers & Rokamouth);25496;Capital STEEZ;https://genius.com/Capital-steez-nine-more-burgers-lyrics
715259;OG Kush & Purp;OG Kush & Purp (Ft. Itz blaze & Rokamouth);25496;Capital STEEZ;https://genius.com/Capital-steez-og-kush-and-purp-lyrics
2163635;OG Kush & Purp (Unreleased Track);OG Kush & Purp (Unreleased Track);333006;Itz Blaze & Capital Steez & Rokamouth;https://genius.com/Itz-blaze-and-capital-steez-and-rokamouth-og-kush-and-purp-unreleased-track-lyrics
2279850;One Love;One Love;549794;Nellz;https://genius.com/Nellz-one-love-lyrics
3060489;Pain On My Sins;Pain On My Sins (Ft. Ducati);25496;Capital STEEZ;https://genius.com/Capital-steez-pain-on-my-sins-lyrics
363575;Pelp Me;Pelp Me (Ft. Capital STEEZ);32364;Nyck Caution;https://genius.com/Nyck-caution-pelp-me-lyrics
88785;Pitchfork Selector Freestyle;Pitchfork Selector Freestyle (Ft. Capital STEEZ, Chuck Strangers, CJ Fly, Dirty Sanchez, Joey Bada$$ & Kirk Knight);21457;Pro Era;https://genius.com/Pro-era-pitchfork-selector-freestyle-lyrics
204690;Plastic Beach;Plastic Beach (Ft. Capital STEEZ & Jakk The Rhymer);36837;The 3rd Kind;https://genius.com/The-3rd-kind-plastic-beach-lyrics
3046091;Price of Love;Price of Love;1114013;INDIGOLD;https://genius.com/Indigold-price-of-love-lyrics
93074;ProCakes;ProCakes;21457;Pro Era;https://genius.com/Pro-era-procakes-lyrics
490189;Public Assembly Unreleased song;Public Assembly Unreleased song;25496;Capital STEEZ;https://genius.com/Capital-steez-public-assembly-unreleased-song-lyrics
3067395;Pull The Sours Out;Pull The Sours Out (Ft. Dirty Sanchez, Jakk The Rhymer & Rokamouth);25538;Dirty Sanchez;https://genius.com/Dirty-sanchez-pull-the-sours-out-lyrics
104322;Run or Fly;Run or Fly (Ft. Capital STEEZ, CJ Fly, Dirty Sanchez & Joey Bada$$);21457;Pro Era;https://genius.com/Pro-era-run-or-fly-lyrics
215179;Sharp;Sharp;36837;The 3rd Kind;https://genius.com/The-3rd-kind-sharp-lyrics
472570;Shooting Stars;Shooting Stars;36837;The 3rd Kind;https://genius.com/The-3rd-kind-shooting-stars-lyrics
206165;Skillz;Skillz;36837;The 3rd Kind;https://genius.com/The-3rd-kind-skillz-lyrics
473221;Sofa King;Sofa King (Ft. Capital STEEZ & Jakk The Rhymer);36837;The 3rd Kind;https://genius.com/The-3rd-kind-sofa-king-lyrics
559818;So FLY;So FLY (Ft. Capital STEEZ, CJ Fly & Joey Bada$$);21457;Pro Era;https://genius.com/Pro-era-so-fly-lyrics
151059;Stars;Stars;25496;Capital STEEZ;https://genius.com/Capital-steez-stars-lyrics
67547;Survival Tactics;Survival Tactics (Ft. Capital STEEZ);18047;Joey Bada$$;https://genius.com/Joey-bada-survival-tactics-lyrics
77963;Suspect;Suspect (Ft. Pro Era);18047;Joey Bada$$;https://genius.com/Joey-bada-suspect-lyrics
102773;Swank Sinatra;Swank Sinatra (Ft. Capital STEEZ, CJ Fly & Joey Bada$$);2074;Dyme-A-Duzin;https://genius.com/Dyme-a-duzin-swank-sinatra-lyrics
109428;SynchronizedEXtacy;SynchronizedEXtacy (Ft. Aaron Rose, Capital STEEZ & T'nah Apex);21457;Pro Era;https://genius.com/Pro-era-synchronizedextacy-lyrics
88190;Talking Shit;Talking Shit (Ft. Joey Bada$$);25496;Capital STEEZ;https://genius.com/Capital-steez-talking-shit-lyrics
473638;The Acapella Cypher (Freestyle);The Acapella Cypher (Freestyle);25496;Capital STEEZ;https://genius.com/Capital-steez-the-acapella-cypher-freestyle-lyrics
202619;The Adventures of Rocko & Kaine;The Adventures of Rocko & Kaine (Ft. Capital STEEZ & Jakk The Rhymer);36837;The 3rd Kind;https://genius.com/The-3rd-kind-the-adventures-of-rocko-and-kaine-lyrics
269748;The Lounge;The Lounge (Ft. Chuck Strangers & Uno Hype);25496;Capital STEEZ;https://genius.com/Capital-steez-the-lounge-lyrics
2433478;The Lounge (Fixed Lyrics);The Lounge (Fixed Lyrics) (Ft. Chuck Strangers & Uno Hype);25496;Capital STEEZ;https://genius.com/Capital-steez-the-lounge-fixed-lyrics-lyrics
2389995;The Lounge Remix;The Lounge Remix (Ft. Capital STEEZ);620044;B.FORT;https://genius.com/Bfort-the-lounge-remix-lyrics
3830248;The Rebirth;The Rebirth (Ft. Capital STEEZ);2074;Dyme-A-Duzin;https://genius.com/Dyme-a-duzin-the-rebirth-lyrics
518099;Today or Cant Explain (Unreleased);Today or Cant Explain (Unreleased);25496;Capital STEEZ;https://genius.com/Capital-steez-today-or-cant-explain-unreleased-lyrics
204718;Track 4;Track 4 (Ft. Capital STEEZ, Dyme-A-Duzin & Elbie Thrie);36837;The 3rd Kind;https://genius.com/The-3rd-kind-track-4-lyrics
122202;T R O Y;T R O Y (Ft. Capital STEEZ & Jakk The Rhymer);36837;The 3rd Kind;https://genius.com/The-3rd-kind-t-r-o-y-lyrics
3181739;Unreleased King Capital Track*;Unreleased King Capital Track*;25496;Capital STEEZ;https://genius.com/Capital-steez-unreleased-king-capital-track-lyrics
108348;Up Above;Up Above (Ft. Dirty Sanchez);25496;Capital STEEZ;https://genius.com/Capital-steez-up-above-lyrics
71349;Vibe Ratings;Vibe Ratings;25496;Capital STEEZ;https://genius.com/Capital-steez-vibe-ratings-lyrics
104226;Vinyls;Vinyls (Ft. Capital STEEZ, Dessy Hinds & Nyck Caution);21457;Pro Era;https://genius.com/Pro-era-vinyls-lyrics
473579;Word Play Cypher (Freestyle);Word Play Cypher (Freestyle);25496;Capital STEEZ;https://genius.com/Capital-steez-word-play-cypher-freestyle-lyrics
